,year,label_child,count_child,label_hapmar,count_hapmar,label_income,count_x,label_divorced,count_y
4506,1980,8,16,2,233,10,140,1,126
4507,1980,8,16,2,233,10,140,2,683
4508,1980,8,16,2,233,11,152,1,126
4509,1980,8,16,2,233,11,152,2,683
4510,1980,8,16,2,233,12,259,1,126
4511,1980,8,16,2,233,12,259,2,683
4512,1980,8,16,3,24,1,5,1,126
4513,1980,8,16,3,24,1,5,2,683
4514,1980,8,16,3,24,2,8,1,126
4515,1980,8,16,3,24,2,8,2,683
4516,1980,8,16,3,24,3,13,1,126
4517,1980,8,16,3,24,3,13,2,683
4518,1980,8,16,3,24,4,10,1,126
4519,1980,8,16,3,24,4,10,2,683
4520,1980,8,16,3,24,5,19,1,126
4521,1980,8,16,3,24,5,19,2,683
4522,1980,8,16,3,24,6,22,1,126
4523,1980,8,16,3,24,6,22,2,683
4524,1980,8,16,3,24,7,23,1,126
4525,1980,8,16,3,24,7,23,2,683
4526,1980,8,16,3,24,8,45,1,126
4527,1980,8,16,3,24,8,45,2,683
4528,1980,8,16,3,24,9,113,1,126
4529,1980,8,16,3,24,9,113,2,683
4530,1980,8,16,3,24,10,140,1,126
4531,1980,8,16,3,24,10,140,2,683
4532,1980,8,16,3,24,11,152,1,126
4533,1980,8,16,3,24,11,152,2,683
4534,1980,8,16,3,24,12,259,1,126
4535,1980,8,16,3,24,12,259,2,683
4536,1982,0,131,1,559,1,7,1,163
4537,1982,0,131,1,559,1,7,2,726
4538,1982,0,131,1,559,2,7,1,163
4539,1982,0,131,1,559,2,7,2,726
4540,1982,0,131,1,559,3,13,1,163
4541,1982,0,131,1,559,3,13,2,726
4542,1982,0,131,1,559,4,18,1,163
4543,1982,0,131,1,559,4,18,2,726
4544,1982,0,131,1,559,5,16,1,163
4545,1982,0,131,1,559,5,16,2,726
4546,1982,0,131,1,559,6,19,1,163
4547,1982,0,131,1,559,6,19,2,726
4548,1982,0,131,1,559,7,13,1,163
4549,1982,0,131,1,559,7,13,2,726
4550,1982,0,131,1,559,8,44,1,163
4551,1982,0,131,1,559,8,44,2,726
4552,1982,0,131,1,559,9,155,1,163
4553,1982,0,131,1,559,9,155,2,726
4554,1982,0,131,1,559,10,109,1,163
4555,1982,0,131,1,559,10,109,2,726
4556,1982,0,131,1,559,11,128,1,163
4557,1982,0,131,1,559,11,128,2,726
4558,1982,0,131,1,559,12,360,1,163
4559,1982,0,131,1,559,12,360,2,726
4560,1982,0,131,2,303,1,7,1,163
4561,1982,0,131,2,303,1,7,2,726
4562,1982,0,131,2,303,2,7,1,163
4563,1982,0,131,2,303,2,7,2,726
4564,1982,0,131,2,303,3,13,1,163
4565,1982,0,131,2,303,3,13,2,726
4566,1982,0,131,2,303,4,18,1,163
4567,1982,0,131,2,303,4,18,2,726
4568,1982,0,131,2,303,5,16,1,163
4569,1982,0,131,2,303,5,16,2,726
4570,1982,0,131,2,303,6,19,1,163
4571,1982,0,131,2,303,6,19,2,726
4572,1982,0,131,2,303,7,13,1,163
4573,1982,0,131,2,303,7,13,2,726
4574,1982,0,131,2,303,8,44,1,163
4575,1982,0,131,2,303,8,44,2,726
4576,1982,0,131,2,303,9,155,1,163
4577,1982,0,131,2,303,9,155,2,726
4578,1982,0,131,2,303,10,109,1,163
4579,1982,0,131,2,303,10,109,2,726
4580,1982,0,131,2,303,11,128,1,163
4581,1982,0,131,2,303,11,128,2,726
4582,1982,0,131,2,303,12,360,1,163
4583,1982,0,131,2,303,12,360,2,726
4584,1982,0,131,3,27,1,7,1,163
4585,1982,0,131,3,27,1,7,2,726
4586,1982,0,131,3,27,2,7,1,163
4587,1982,0,131,3,27,2,7,2,726
4588,1982,0,131,3,27,3,13,1,163
4589,1982,0,131,3,27,3,13,2,726
4590,1982,0,131,3,27,4,18,1,163
4591,1982,0,131,3,27,4,18,2,726
4592,1982,0,131,3,27,5,16,1,163
4593,1982,0,131,3,27,5,16,2,726
4594,1982,0,131,3,27,6,19,1,163
4595,1982,0,131,3,27,6,19,2,726
4596,1982,0,131,3,27,7,13,1,163
4597,1982,0,131,3,27,7,13,2,726
4598,1982,0,131,3,27,8,44,1,163
4599,1982,0,131,3,27,8,44,2,726
4600,1982,0,131,3,27,9,155,1,163
4601,1982,0,131,3,27,9,155,2,726
4602,1982,0,131,3,27,10,109,1,163
4603,1982,0,131,3,27,10,109,2,726
4604,1982,0,131,3,27,11,128,1,163
4605,1982,0,131,3,27,11,128,2,726
4606,1982,0,131,3,27,12,360,1,163
4607,1982,0,131,3,27,12,360,2,726
4608,1982,1,156,1,559,1,7,1,163
4609,1982,1,156,1,559,1,7,2,726
4610,1982,1,156,1,559,2,7,1,163
4611,1982,1,156,1,559,2,7,2,726
4612,1982,1,156,1,559,3,13,1,163
4613,1982,1,156,1,559,3,13,2,726
4614,1982,1,156,1,559,4,18,1,163
4615,1982,1,156,1,559,4,18,2,726
4616,1982,1,156,1,559,5,16,1,163
4617,1982,1,156,1,559,5,16,2,726
4618,1982,1,156,1,559,6,19,1,163
4619,1982,1,156,1,559,6,19,2,726
4620,1982,1,156,1,559,7,13,1,163
4621,1982,1,156,1,559,7,13,2,726
4622,1982,1,156,1,559,8,44,1,163
4623,1982,1,156,1,559,8,44,2,726
4624,1982,1,156,1,559,9,155,1,163
4625,1982,1,156,1,559,9,155,2,726
4626,1982,1,156,1,559,10,109,1,163
4627,1982,1,156,1,559,10,109,2,726
4628,1982,1,156,1,559,11,128,1,163
4629,1982,1,156,1,559,11,128,2,726
4630,1982,1,156,1,559,12,360,1,163
4631,1982,1,156,1,559,12,360,2,726
4632,1982,1,156,2,303,1,7,1,163
4633,1982,1,156,2,303,1,7,2,726
4634,1982,1,156,2,303,2,7,1,163
4635,1982,1,156,2,303,2,7,2,726
4636,1982,1,156,2,303,3,13,1,163
4637,1982,1,156,2,303,3,13,2,726
4638,1982,1,156,2,303,4,18,1,163
4639,1982,1,156,2,303,4,18,2,726
4640,1982,1,156,2,303,5,16,1,163
4641,1982,1,156,2,303,5,16,2,726
4642,1982,1,156,2,303,6,19,1,163
4643,1982,1,156,2,303,6,19,2,726
4644,1982,1,156,2,303,7,13,1,163
4645,1982,1,156,2,303,7,13,2,726
4646,1982,1,156,2,303,8,44,1,163
4647,1982,1,156,2,303,8,44,2,726
4648,1982,1,156,2,303,9,155,1,163
4649,1982,1,156,2,303,9,155,2,726
4650,1982,1,156,2,303,10,109,1,163
4651,1982,1,156,2,303,10,109,2,726
4652,1982,1,156,2,303,11,128,1,163
4653,1982,1,156,2,303,11,128,2,726
4654,1982,1,156,2,303,12,360,1,163
4655,1982,1,156,2,303,12,360,2,726
4656,1982,1,156,3,27,1,7,1,163
4657,1982,1,156,3,27,1,7,2,726
4658,1982,1,156,3,27,2,7,1,163
4659,1982,1,156,3,27,2,7,2,726
4660,1982,1,156,3,27,3,13,1,163
4661,1982,1,156,3,27,3,13,2,726
4662,1982,1,156,3,27,4,18,1,163
4663,1982,1,156,3,27,4,18,2,726
4664,1982,1,156,3,27,5,16,1,163
4665,1982,1,156,3,27,5,16,2,726
4666,1982,1,156,3,27,6,19,1,163
4667,1982,1,156,3,27,6,19,2,726
4668,1982,1,156,3,27,7,13,1,163
4669,1982,1,156,3,27,7,13,2,726
4670,1982,1,156,3,27,8,44,1,163
4671,1982,1,156,3,27,8,44,2,726
4672,1982,1,156,3,27,9,155,1,163
4673,1982,1,156,3,27,9,155,2,726
4674,1982,1,156,3,27,10,109,1,163
4675,1982,1,156,3,27,10,109,2,726
4676,1982,1,156,3,27,11,128,1,163
4677,1982,1,156,3,27,11,128,2,726
4678,1982,1,156,3,27,12,360,1,163
4679,1982,1,156,3,27,12,360,2,726
4680,1982,2,257,1,559,1,7,1,163
4681,1982,2,257,1,559,1,7,2,726
4682,1982,2,257,1,559,2,7,1,163
4683,1982,2,257,1,559,2,7,2,726
4684,1982,2,257,1,559,3,13,1,163
4685,1982,2,257,1,559,3,13,2,726
4686,1982,2,257,1,559,4,18,1,163
4687,1982,2,257,1,559,4,18,2,726
4688,1982,2,257,1,559,5,16,1,163
4689,1982,2,257,1,559,5,16,2,726
4690,1982,2,257,1,559,6,19,1,163
4691,1982,2,257,1,559,6,19,2,726
4692,1982,2,257,1,559,7,13,1,163
4693,1982,2,257,1,559,7,13,2,726
4694,1982,2,257,1,559,8,44,1,163
4695,1982,2,257,1,559,8,44,2,726
4696,1982,2,257,1,559,9,155,1,163
4697,1982,2,257,1,559,9,155,2,726
4698,1982,2,257,1,559,10,109,1,163
4699,1982,2,257,1,559,10,109,2,726
4700,1982,2,257,1,559,11,128,1,163
4701,1982,2,257,1,559,11,128,2,726
4702,1982,2,257,1,559,12,360,1,163
4703,1982,2,257,1,559,12,360,2,726
4704,1982,2,257,2,303,1,7,1,163
4705,1982,2,257,2,303,1,7,2,726
4706,1982,2,257,2,303,2,7,1,163
4707,1982,2,257,2,303,2,7,2,726
4708,1982,2,257,2,303,3,13,1,163
4709,1982,2,257,2,303,3,13,2,726
4710,1982,2,257,2,303,4,18,1,163
4711,1982,2,257,2,303,4,18,2,726
4712,1982,2,257,2,303,5,16,1,163
4713,1982,2,257,2,303,5,16,2,726
4714,1982,2,257,2,303,6,19,1,163
4715,1982,2,257,2,303,6,19,2,726
4716,1982,2,257,2,303,7,13,1,163
4717,1982,2,257,2,303,7,13,2,726
4718,1982,2,257,2,303,8,44,1,163
4719,1982,2,257,2,303,8,44,2,726
4720,1982,2,257,2,303,9,155,1,163
4721,1982,2,257,2,303,9,155,2,726
4722,1982,2,257,2,303,10,109,1,163
4723,1982,2,257,2,303,10,109,2,726
4724,1982,2,257,2,303,11,128,1,163
4725,1982,2,257,2,303,11,128,2,726
4726,1982,2,257,2,303,12,360,1,163
4727,1982,2,257,2,303,12,360,2,726
4728,1982,2,257,3,27,1,7,1,163
4729,1982,2,257,3,27,1,7,2,726
4730,1982,2,257,3,27,2,7,1,163
4731,1982,2,257,3,27,2,7,2,726
4732,1982,2,257,3,27,3,13,1,163
4733,1982,2,257,3,27,3,13,2,726
4734,1982,2,257,3,27,4,18,1,163
4735,1982,2,257,3,27,4,18,2,726
4736,1982,2,257,3,27,5,16,1,163
4737,1982,2,257,3,27,5,16,2,726
4738,1982,2,257,3,27,6,19,1,163
4739,1982,2,257,3,27,6,19,2,726
4740,1982,2,257,3,27,7,13,1,163
4741,1982,2,257,3,27,7,13,2,726
4742,1982,2,257,3,27,8,44,1,163
4743,1982,2,257,3,27,8,44,2,726
4744,1982,2,257,3,27,9,155,1,163
4745,1982,2,257,3,27,9,155,2,726
4746,1982,2,257,3,27,10,109,1,163
4747,1982,2,257,3,27,10,109,2,726
4748,1982,2,257,3,27,11,128,1,163
4749,1982,2,257,3,27,11,128,2,726
4750,1982,2,257,3,27,12,360,1,163
4751,1982,2,257,3,27,12,360,2,726
4752,1982,3,166,1,559,1,7,1,163
4753,1982,3,166,1,559,1,7,2,726
4754,1982,3,166,1,559,2,7,1,163
4755,1982,3,166,1,559,2,7,2,726
4756,1982,3,166,1,559,3,13,1,163
4757,1982,3,166,1,559,3,13,2,726
4758,1982,3,166,1,559,4,18,1,163
4759,1982,3,166,1,559,4,18,2,726
4760,1982,3,166,1,559,5,16,1,163
4761,1982,3,166,1,559,5,16,2,726
4762,1982,3,166,1,559,6,19,1,163
4763,1982,3,166,1,559,6,19,2,726
4764,1982,3,166,1,559,7,13,1,163
4765,1982,3,166,1,559,7,13,2,726
4766,1982,3,166,1,559,8,44,1,163
4767,1982,3,166,1,559,8,44,2,726
4768,1982,3,166,1,559,9,155,1,163
4769,1982,3,166,1,559,9,155,2,726
4770,1982,3,166,1,559,10,109,1,163
4771,1982,3,166,1,559,10,109,2,726
4772,1982,3,166,1,559,11,128,1,163
4773,1982,3,166,1,559,11,128,2,726
4774,1982,3,166,1,559,12,360,1,163
4775,1982,3,166,1,559,12,360,2,726
4776,1982,3,166,2,303,1,7,1,163
4777,1982,3,166,2,303,1,7,2,726
4778,1982,3,166,2,303,2,7,1,163
4779,1982,3,166,2,303,2,7,2,726
4780,1982,3,166,2,303,3,13,1,163
4781,1982,3,166,2,303,3,13,2,726
4782,1982,3,166,2,303,4,18,1,163
4783,1982,3,166,2,303,4,18,2,726
4784,1982,3,166,2,303,5,16,1,163
4785,1982,3,166,2,303,5,16,2,726
4786,1982,3,166,2,303,6,19,1,163
4787,1982,3,166,2,303,6,19,2,726
4788,1982,3,166,2,303,7,13,1,163
4789,1982,3,166,2,303,7,13,2,726
4790,1982,3,166,2,303,8,44,1,163
4791,1982,3,166,2,303,8,44,2,726
4792,1982,3,166,2,303,9,155,1,163
4793,1982,3,166,2,303,9,155,2,726
4794,1982,3,166,2,303,10,109,1,163
4795,1982,3,166,2,303,10,109,2,726
4796,1982,3,166,2,303,11,128,1,163
4797,1982,3,166,2,303,11,128,2,726
4798,1982,3,166,2,303,12,360,1,163
4799,1982,3,166,2,303,12,360,2,726
4800,1982,3,166,3,27,1,7,1,163
4801,1982,3,166,3,27,1,7,2,726
4802,1982,3,166,3,27,2,7,1,163
4803,1982,3,166,3,27,2,7,2,726
4804,1982,3,166,3,27,3,13,1,163
4805,1982,3,166,3,27,3,13,2,726
4806,1982,3,166,3,27,4,18,1,163
4807,1982,3,166,3,27,4,18,2,726
4808,1982,3,166,3,27,5,16,1,163
4809,1982,3,166,3,27,5,16,2,726
4810,1982,3,166,3,27,6,19,1,163
4811,1982,3,166,3,27,6,19,2,726
4812,1982,3,166,3,27,7,13,1,163
4813,1982,3,166,3,27,7,13,2,726
4814,1982,3,166,3,27,8,44,1,163
4815,1982,3,166,3,27,8,44,2,726
4816,1982,3,166,3,27,9,155,1,163
4817,1982,3,166,3,27,9,155,2,726
4818,1982,3,166,3,27,10,109,1,163
4819,1982,3,166,3,27,10,109,2,726
4820,1982,3,166,3,27,11,128,1,163
4821,1982,3,166,3,27,11,128,2,726
4822,1982,3,166,3,27,12,360,1,163
4823,1982,3,166,3,27,12,360,2,726
4824,1982,4,87,1,559,1,7,1,163
4825,1982,4,87,1,559,1,7,2,726
4826,1982,4,87,1,559,2,7,1,163
4827,1982,4,87,1,559,2,7,2,726
4828,1982,4,87,1,559,3,13,1,163
4829,1982,4,87,1,559,3,13,2,726
4830,1982,4,87,1,559,4,18,1,163
4831,1982,4,87,1,559,4,18,2,726
4832,1982,4,87,1,559,5,16,1,163
4833,1982,4,87,1,559,5,16,2,726
4834,1982,4,87,1,559,6,19,1,163
4835,1982,4,87,1,559,6,19,2,726
4836,1982,4,87,1,559,7,13,1,163
4837,1982,4,87,1,559,7,13,2,726
4838,1982,4,87,1,559,8,44,1,163
4839,1982,4,87,1,559,8,44,2,726
4840,1982,4,87,1,559,9,155,1,163
4841,1982,4,87,1,559,9,155,2,726
4842,1982,4,87,1,559,10,109,1,163
4843,1982,4,87,1,559,10,109,2,726
4844,1982,4,87,1,559,11,128,1,163
4845,1982,4,87,1,559,11,128,2,726
4846,1982,4,87,1,559,12,360,1,163
4847,1982,4,87,1,559,12,360,2,726
4848,1982,4,87,2,303,1,7,1,163
4849,1982,4,87,2,303,1,7,2,726
4850,1982,4,87,2,303,2,7,1,163
4851,1982,4,87,2,303,2,7,2,726
4852,1982,4,87,2,303,3,13,1,163
4853,1982,4,87,2,303,3,13,2,726
4854,1982,4,87,2,303,4,18,1,163
4855,1982,4,87,2,303,4,18,2,726
4856,1982,4,87,2,303,5,16,1,163
4857,1982,4,87,2,303,5,16,2,726
4858,1982,4,87,2,303,6,19,1,163
4859,1982,4,87,2,303,6,19,2,726
4860,1982,4,87,2,303,7,13,1,163
4861,1982,4,87,2,303,7,13,2,726
4862,1982,4,87,2,303,8,44,1,163
4863,1982,4,87,2,303,8,44,2,726
4864,1982,4,87,2,303,9,155,1,163
4865,1982,4,87,2,303,9,155,2,726
4866,1982,4,87,2,303,10,109,1,163
4867,1982,4,87,2,303,10,109,2,726
4868,1982,4,87,2,303,11,128,1,163
4869,1982,4,87,2,303,11,128,2,726
4870,1982,4,87,2,303,12,360,1,163
4871,1982,4,87,2,303,12,360,2,726
4872,1982,4,87,3,27,1,7,1,163
4873,1982,4,87,3,27,1,7,2,726
4874,1982,4,87,3,27,2,7,1,163
4875,1982,4,87,3,27,2,7,2,726
4876,1982,4,87,3,27,3,13,1,163
4877,1982,4,87,3,27,3,13,2,726
4878,1982,4,87,3,27,4,18,1,163
4879,1982,4,87,3,27,4,18,2,726
4880,1982,4,87,3,27,5,16,1,163
4881,1982,4,87,3,27,5,16,2,726
4882,1982,4,87,3,27,6,19,1,163
4883,1982,4,87,3,27,6,19,2,726
4884,1982,4,87,3,27,7,13,1,163
4885,1982,4,87,3,27,7,13,2,726
4886,1982,4,87,3,27,8,44,1,163
4887,1982,4,87,3,27,8,44,2,726
4888,1982,4,87,3,27,9,155,1,163
4889,1982,4,87,3,27,9,155,2,726
4890,1982,4,87,3,27,10,109,1,163
4891,1982,4,87,3,27,10,109,2,726
4892,1982,4,87,3,27,11,128,1,163
4893,1982,4,87,3,27,11,128,2,726
4894,1982,4,87,3,27,12,360,1,163
4895,1982,4,87,3,27,12,360,2,726
4896,1982,5,35,1,559,1,7,1,163
4897,1982,5,35,1,559,1,7,2,726
4898,1982,5,35,1,559,2,7,1,163
4899,1982,5,35,1,559,2,7,2,726
4900,1982,5,35,1,559,3,13,1,163
4901,1982,5,35,1,559,3,13,2,726
4902,1982,5,35,1,559,4,18,1,163
4903,1982,5,35,1,559,4,18,2,726
4904,1982,5,35,1,559,5,16,1,163
4905,1982,5,35,1,559,5,16,2,726
4906,1982,5,35,1,559,6,19,1,163
4907,1982,5,35,1,559,6,19,2,726
4908,1982,5,35,1,559,7,13,1,163
4909,1982,5,35,1,559,7,13,2,726
4910,1982,5,35,1,559,8,44,1,163
4911,1982,5,35,1,559,8,44,2,726
4912,1982,5,35,1,559,9,155,1,163
4913,1982,5,35,1,559,9,155,2,726
4914,1982,5,35,1,559,10,109,1,163
4915,1982,5,35,1,559,10,109,2,726
4916,1982,5,35,1,559,11,128,1,163
4917,1982,5,35,1,559,11,128,2,726
4918,1982,5,35,1,559,12,360,1,163
4919,1982,5,35,1,559,12,360,2,726
4920,1982,5,35,2,303,1,7,1,163
4921,1982,5,35,2,303,1,7,2,726
4922,1982,5,35,2,303,2,7,1,163
4923,1982,5,35,2,303,2,7,2,726
4924,1982,5,35,2,303,3,13,1,163
4925,1982,5,35,2,303,3,13,2,726
4926,1982,5,35,2,303,4,18,1,163
4927,1982,5,35,2,303,4,18,2,726
4928,1982,5,35,2,303,5,16,1,163
4929,1982,5,35,2,303,5,16,2,726
4930,1982,5,35,2,303,6,19,1,163
4931,1982,5,35,2,303,6,19,2,726
4932,1982,5,35,2,303,7,13,1,163
4933,1982,5,35,2,303,7,13,2,726
4934,1982,5,35,2,303,8,44,1,163
4935,1982,5,35,2,303,8,44,2,726
4936,1982,5,35,2,303,9,155,1,163
4937,1982,5,35,2,303,9,155,2,726
4938,1982,5,35,2,303,10,109,1,163
4939,1982,5,35,2,303,10,109,2,726
4940,1982,5,35,2,303,11,128,1,163
4941,1982,5,35,2,303,11,128,2,726
4942,1982,5,35,2,303,12,360,1,163
4943,1982,5,35,2,303,12,360,2,726
4944,1982,5,35,3,27,1,7,1,163
4945,1982,5,35,3,27,1,7,2,726
4946,1982,5,35,3,27,2,7,1,163
4947,1982,5,35,3,27,2,7,2,726
4948,1982,5,35,3,27,3,13,1,163
4949,1982,5,35,3,27,3,13,2,726
4950,1982,5,35,3,27,4,18,1,163
4951,1982,5,35,3,27,4,18,2,726
4952,1982,5,35,3,27,5,16,1,163
4953,1982,5,35,3,27,5,16,2,726
4954,1982,5,35,3,27,6,19,1,163
4955,1982,5,35,3,27,6,19,2,726
4956,1982,5,35,3,27,7,13,1,163
4957,1982,5,35,3,27,7,13,2,726
4958,1982,5,35,3,27,8,44,1,163
4959,1982,5,35,3,27,8,44,2,726
4960,1982,5,35,3,27,9,155,1,163
4961,1982,5,35,3,27,9,155,2,726
4962,1982,5,35,3,27,10,109,1,163
4963,1982,5,35,3,27,10,109,2,726
4964,1982,5,35,3,27,11,128,1,163
4965,1982,5,35,3,27,11,128,2,726
4966,1982,5,35,3,27,12,360,1,163
4967,1982,5,35,3,27,12,360,2,726
4968,1982,6,17,1,559,1,7,1,163
4969,1982,6,17,1,559,1,7,2,726
4970,1982,6,17,1,559,2,7,1,163
4971,1982,6,17,1,559,2,7,2,726
4972,1982,6,17,1,559,3,13,1,163
4973,1982,6,17,1,559,3,13,2,726
4974,1982,6,17,1,559,4,18,1,163
4975,1982,6,17,1,559,4,18,2,726
4976,1982,6,17,1,559,5,16,1,163
4977,1982,6,17,1,559,5,16,2,726
4978,1982,6,17,1,559,6,19,1,163
4979,1982,6,17,1,559,6,19,2,726
4980,1982,6,17,1,559,7,13,1,163
4981,1982,6,17,1,559,7,13,2,726
4982,1982,6,17,1,559,8,44,1,163
4983,1982,6,17,1,559,8,44,2,726
4984,1982,6,17,1,559,9,155,1,163
4985,1982,6,17,1,559,9,155,2,726
4986,1982,6,17,1,559,10,109,1,163
4987,1982,6,17,1,559,10,109,2,726
4988,1982,6,17,1,559,11,128,1,163
4989,1982,6,17,1,559,11,128,2,726
4990,1982,6,17,1,559,12,360,1,163
4991,1982,6,17,1,559,12,360,2,726
4992,1982,6,17,2,303,1,7,1,163
4993,1982,6,17,2,303,1,7,2,726
4994,1982,6,17,2,303,2,7,1,163
4995,1982,6,17,2,303,2,7,2,726
4996,1982,6,17,2,303,3,13,1,163
4997,1982,6,17,2,303,3,13,2,726
4998,1982,6,17,2,303,4,18,1,163
4999,1982,6,17,2,303,4,18,2,726
5000,1982,6,17,2,303,5,16,1,163
5001,1982,6,17,2,303,5,16,2,726
5002,1982,6,17,2,303,6,19,1,163
5003,1982,6,17,2,303,6,19,2,726
5004,1982,6,17,2,303,7,13,1,163
5005,1982,6,17,2,303,7,13,2,726
5006,1982,6,17,2,303,8,44,1,163
5007,1982,6,17,2,303,8,44,2,726
5008,1982,6,17,2,303,9,155,1,163
5009,1982,6,17,2,303,9,155,2,726
5010,1982,6,17,2,303,10,109,1,163
5011,1982,6,17,2,303,10,109,2,726
5012,1982,6,17,2,303,11,128,1,163
5013,1982,6,17,2,303,11,128,2,726
5014,1982,6,17,2,303,12,360,1,163
5015,1982,6,17,2,303,12,360,2,726
5016,1982,6,17,3,27,1,7,1,163
5017,1982,6,17,3,27,1,7,2,726
5018,1982,6,17,3,27,2,7,1,163
5019,1982,6,17,3,27,2,7,2,726
5020,1982,6,17,3,27,3,13,1,163
5021,1982,6,17,3,27,3,13,2,726
5022,1982,6,17,3,27,4,18,1,163
5023,1982,6,17,3,27,4,18,2,726
5024,1982,6,17,3,27,5,16,1,163
5025,1982,6,17,3,27,5,16,2,726
5026,1982,6,17,3,27,6,19,1,163
5027,1982,6,17,3,27,6,19,2,726
5028,1982,6,17,3,27,7,13,1,163
5029,1982,6,17,3,27,7,13,2,726
5030,1982,6,17,3,27,8,44,1,163
5031,1982,6,17,3,27,8,44,2,726
5032,1982,6,17,3,27,9,155,1,163
5033,1982,6,17,3,27,9,155,2,726
5034,1982,6,17,3,27,10,109,1,163
5035,1982,6,17,3,27,10,109,2,726
5036,1982,6,17,3,27,11,128,1,163
5037,1982,6,17,3,27,11,128,2,726
5038,1982,6,17,3,27,12,360,1,163
5039,1982,6,17,3,27,12,360,2,726
5040,1982,7,15,1,559,1,7,1,163
5041,1982,7,15,1,559,1,7,2,726
5042,1982,7,15,1,559,2,7,1,163
5043,1982,7,15,1,559,2,7,2,726
5044,1982,7,15,1,559,3,13,1,163
5045,1982,7,15,1,559,3,13,2,726
5046,1982,7,15,1,559,4,18,1,163
5047,1982,7,15,1,559,4,18,2,726
5048,1982,7,15,1,559,5,16,1,163
5049,1982,7,15,1,559,5,16,2,726
5050,1982,7,15,1,559,6,19,1,163
5051,1982,7,15,1,559,6,19,2,726
5052,1982,7,15,1,559,7,13,1,163
5053,1982,7,15,1,559,7,13,2,726
5054,1982,7,15,1,559,8,44,1,163
5055,1982,7,15,1,559,8,44,2,726
5056,1982,7,15,1,559,9,155,1,163
5057,1982,7,15,1,559,9,155,2,726
5058,1982,7,15,1,559,10,109,1,163
5059,1982,7,15,1,559,10,109,2,726
5060,1982,7,15,1,559,11,128,1,163
5061,1982,7,15,1,559,11,128,2,726
5062,1982,7,15,1,559,12,360,1,163
5063,1982,7,15,1,559,12,360,2,726
5064,1982,7,15,2,303,1,7,1,163
5065,1982,7,15,2,303,1,7,2,726
5066,1982,7,15,2,303,2,7,1,163
5067,1982,7,15,2,303,2,7,2,726
5068,1982,7,15,2,303,3,13,1,163
5069,1982,7,15,2,303,3,13,2,726
5070,1982,7,15,2,303,4,18,1,163
5071,1982,7,15,2,303,4,18,2,726
5072,1982,7,15,2,303,5,16,1,163
5073,1982,7,15,2,303,5,16,2,726
5074,1982,7,15,2,303,6,19,1,163
5075,1982,7,15,2,303,6,19,2,726
5076,1982,7,15,2,303,7,13,1,163
5077,1982,7,15,2,303,7,13,2,726
5078,1982,7,15,2,303,8,44,1,163
5079,1982,7,15,2,303,8,44,2,726
5080,1982,7,15,2,303,9,155,1,163
5081,1982,7,15,2,303,9,155,2,726
5082,1982,7,15,2,303,10,109,1,163
5083,1982,7,15,2,303,10,109,2,726
5084,1982,7,15,2,303,11,128,1,163
5085,1982,7,15,2,303,11,128,2,726
5086,1982,7,15,2,303,12,360,1,163
5087,1982,7,15,2,303,12,360,2,726
5088,1982,7,15,3,27,1,7,1,163
5089,1982,7,15,3,27,1,7,2,726
5090,1982,7,15,3,27,2,7,1,163
5091,1982,7,15,3,27,2,7,2,726
5092,1982,7,15,3,27,3,13,1,163
5093,1982,7,15,3,27,3,13,2,726
5094,1982,7,15,3,27,4,18,1,163
5095,1982,7,15,3,27,4,18,2,726
5096,1982,7,15,3,27,5,16,1,163
5097,1982,7,15,3,27,5,16,2,726
5098,1982,7,15,3,27,6,19,1,163
5099,1982,7,15,3,27,6,19,2,726
5100,1982,7,15,3,27,7,13,1,163
5101,1982,7,15,3,27,7,13,2,726
5102,1982,7,15,3,27,8,44,1,163
5103,1982,7,15,3,27,8,44,2,726
5104,1982,7,15,3,27,9,155,1,163
5105,1982,7,15,3,27,9,155,2,726
5106,1982,7,15,3,27,10,109,1,163
5107,1982,7,15,3,27,10,109,2,726
5108,1982,7,15,3,27,11,128,1,163
5109,1982,7,15,3,27,11,128,2,726
5110,1982,7,15,3,27,12,360,1,163
5111,1982,7,15,3,27,12,360,2,726
5112,1982,8,25,1,559,1,7,1,163
5113,1982,8,25,1,559,1,7,2,726
5114,1982,8,25,1,559,2,7,1,163
5115,1982,8,25,1,559,2,7,2,726
5116,1982,8,25,1,559,3,13,1,163
5117,1982,8,25,1,559,3,13,2,726
5118,1982,8,25,1,559,4,18,1,163
5119,1982,8,25,1,559,4,18,2,726
5120,1982,8,25,1,559,5,16,1,163
5121,1982,8,25,1,559,5,16,2,726
5122,1982,8,25,1,559,6,19,1,163
5123,1982,8,25,1,559,6,19,2,726
5124,1982,8,25,1,559,7,13,1,163
5125,1982,8,25,1,559,7,13,2,726
5126,1982,8,25,1,559,8,44,1,163
5127,1982,8,25,1,559,8,44,2,726
5128,1982,8,25,1,559,9,155,1,163
5129,1982,8,25,1,559,9,155,2,726
5130,1982,8,25,1,559,10,109,1,163
5131,1982,8,25,1,559,10,109,2,726
5132,1982,8,25,1,559,11,128,1,163
5133,1982,8,25,1,559,11,128,2,726
5134,1982,8,25,1,559,12,360,1,163
5135,1982,8,25,1,559,12,360,2,726
5136,1982,8,25,2,303,1,7,1,163
5137,1982,8,25,2,303,1,7,2,726
5138,1982,8,25,2,303,2,7,1,163
5139,1982,8,25,2,303,2,7,2,726
